"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BA","Boeing Company (The)","178.85","108755998494.15","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/ba",
"BNSO","Bonso Electronics International, Inc.","2.54","13092254.74","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bnso",
"BWA","BorgWarner Inc.","38.03","8094922921.29","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/bwa",
"BWEN","Broadwind Energy, Inc.","8.24","123449628.24","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/bwen",
"BRKR","Bruker Corporation","22.7","3629376674.5","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/brkr",
"CSTE","Caesarstone Ltd.","35.95","1233860549.35","n/a","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cste",
"CAA","CalAtlantic Group, Inc.","37.36","4276708141.76","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/caa",
"CAMT","Camtek Ltd.","3.82","135030032.32","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/camt",
"CRR","Carbo Ceramics, Inc.","10.89","295571566.62","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/crr",
"CAT","Caterpillar, Inc.","95.52","56021145012.48","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"CECE","CECO Environmental Corp.","10.7","367937936.1","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"CPAC","Cementos Pacasmayo S.A.A.","11.13","2179489032.21","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","9.34","13081892297.78","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CETX","Cemtrex Inc.","3.1","31199590.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","5.9","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.65","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxw",
"CCS","Century Communities, Inc.","26.2","579587439.6","n/a","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs",
"KOOL","Cesca Therapeutics Inc.","3.1357","31050692.2812","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"GTLS","Chart Industries, Inc.","34.85","1069468784.5","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CAAS","China Automotive Systems, Inc.","4.92","155688499.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas",
"CCCL","China Ceramics Co., Ltd.","2.05","5756494.3","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cccl",
"CXDC","China XD Plastics Company Limited","4.7766","236496826.7406","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cxdc",
"ZX","China Zenix Auto International Limited","1.57","81051250","n/a","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx",
"CIR","CIRCOR International, Inc.","58.09","956719761.08","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir",
"CDTI","Clean Diesel Technologies, Inc.","2.57","38933153.59","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cdti",
"CLIR","ClearSign Combustion Corporation","3.65","56935813.45","n/a","2012","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clir",
"CLIRW","ClearSign Combustion Corporation","1.4664","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clirw",
"CNHI","CNH Industrial N.V.","9.95","13548767650.45","n/a","2013","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cnhi",
"CGNX","Cognex Corporation","84.22","7297608172.78","n/a","1989","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cgnx",
"COHR","Coherent, Inc.","199.64","4901926221.92","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cohr",
"COHU","Cohu, Inc.","18.01","483528391.73","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cohu",
"CFX","Colfax Corporation","39.97","4915875965.77","n/a","2008","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/cfx",
"CMCO","Columbus McKinnon Corporation","26.43","595222788.18","n/a","1996","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cmco",
"FIX","Comfort Systems USA, Inc.","35.15","1307900357.1","n/a","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix",
"CVGI","Commercial Vehicle Group, Inc.","6.91","213188888.57","n/a","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cvgi",
"CIX","CompX International Inc.","14.3","177593230.1","n/a","1998","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cix",
"CHCI","Comstock Holding Companies, Inc.","2.06","7042573.5","n/a","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci",
"CBPX","Continental Building Products, Inc.","23.75","940184148.75","n/a","2014","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cbpx",
"CUO","Continental Materials Corporation","20.15","33895665.05","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cuo",
"CTRL","Control4 Corporation","15.38","373358989.46","n/a","2013","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ctrl",
"CPS","Cooper-Standard Holdings Inc.","101.15","1790409823.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CVU","CPI Aerostructures, Inc.","6.3","55138677.3","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/cvu",
"CPSH","CPS Technologies Corp.","1.53","20201257.08","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpsh",
"CR","Crane Company","74.73","4442759404.95","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRH","CRH PLC","34.76","28933595539.2","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/crh",
"CUB","Cubic Corporation","49.3","1336178688.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cub",
"CYBE","CyberOptics Corporation","25.6","177744307.2","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/cybe",
"DHI","D.R. Horton, Inc.","33.12","12367455782.4","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/dhi",
"DAN","Dana Incorporated","18.12","2611045214.16","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","86.07","59734053604.47","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAIO","Data I/O Corporation","4.98","40081609.68","n/a","1981","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/daio",
"DE","Deere & Company","109.32","34794714395.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/de",
"DLPH","Delphi Automotive plc","75.14","20234249074.52","n/a","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dlph",
"DPW","Digital Power Corporation","0.73","6100501.23","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dpw",
"BOOM","DMC Global Inc.","12.45","183774748.8","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/boom",
"DCI","Donaldson Company, Inc.","45.08","5955240611.32","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/dci",
"DORM","Dorman Products, Inc.","77.74","2686326534.32","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dorm",
"PLOW","Douglas Dynamics, Inc.","30.95","699188262.15","n/a","2010","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/plow",
"DCO","Ducommun Incorporated","28.75","322018946.25","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/dco",
"DXPE","DXP Enterprises, Inc.","37.09","643461910.67","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"DYSL","Dynasil Corporation of America","1.31","22218030.99","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dysl",
"EXP","Eagle Materials Inc","97.02","4696772933.16","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/exp",
"EACQ","Easterly Acquisition Corp.","9.955","248875000","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacq",
"EACQU","Easterly Acquisition Corp.","10.23","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqu",
"EACQW","Easterly Acquisition Corp.","0.45","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqw",
"EML","Eastern Company (The)","23.8","148895132.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"EKSO","Ekso Bionics Holdings, Inc.","3.42","74905565.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ekso",
"ESLT","Elbit Systems Ltd.","117.08","5004922258.72","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/eslt",
"ELSE","Electro-Sensors, Inc.","3.99","13548128.79","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else",
"ERJ","Embraer-Empresa Brasileira de Aeronautica","21.97","4034564890.07","n/a","2000","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/erj",
"EME","EMCOR Group, Inc.","62.88","3751446203.52","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/eme",
"WIRE","Encore Wire Corporation","44.7","927325235.7","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire",
"ESP","Espey Mfg. & Electronics Corp.","23.3","55251779.3","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esp",
"ESL","Esterline Technologies Corporation","85.6","2541278504.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"EXFO","EXFO Inc","4.65","106611428.85","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"FARO","FARO Technologies, Inc.","33.75","563348756.25","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FSS","Federal Signal Corporation","13.54","808627431.04","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"RACE","Ferrari N.V.","71.89","17643113463.43","n/a","2015","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/race",
"GSM","Ferroglobe PLC","10.55","1812892514.15","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FCAU","Fiat Chrysler Automobiles N.V.","10.12","19268662382.64","n/a","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcau",
"FLIR","FLIR Systems, Inc.","35.76","4876601677.68","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLS","Flowserve Corporation","48.64","6348512304.64","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/fls",
"FLDM","Fluidigm Corporation","5.16","150715761.96","n/a","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"F","Ford Motor Company","11.23","44716710867.79","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/f",
"FRTA","Forterra, Inc.","17.58","1128183016.14","n/a","2016","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/frta",
"FTV","Fortive Corporation","60.47","20923013296.88","n/a","2016","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ftv",
"RAIL","Freightcar America, Inc.","13.07","162333726.17","n/a","2005","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.7981","94263979.2042","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRD","Friedman Industries Inc.","6.73","47173558.12","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/frd",
"FTEK","Fuel Tech, Inc.","0.9499","22263651.711","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","2.9","2367577.4","n/a","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"GRMN","Garmin Ltd.","50.375","9492988306.75","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GENC","Gencor Industries Inc.","15.705","225789779.88","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GD","General Dynamics Corporation","188.04","57045826616.04","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/gd",
"GM","General Motors Company","33.71","50566347894.35","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/gm",
"GNTX","Gentex Corporation","20.03","5755915622.02","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","35.25","1289547612.75","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GPC","Genuine Parts Company","89.86","13333301535.16","n/a","n/a","Capital Goods","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpc",
"GEOS","Geospace Technologies Corporation","15.26","205011477.16","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GGB","Gerdau S.A.","3.32","5669776081.6","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/ggb",
"ROCK","Gibraltar Industries, Inc.","39.65","1252174517.1","n/a","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGA","Giga-tronics Incorporated","0.761","7267323.983","n/a","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"BRSS","Global Brass and Copper Holdings, Inc.","33.75","731407657.5","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/brss",
"GRC","Gorman-Rupp Company (The)","29.72","775487615.56","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/grc",
"GGG","Graco Inc.","94.06","5198919780.62","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ggg",
"GRBK","Green Brick Partners, Inc.","10","490136620","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/grbk",
"GBX","Greenbrier Companies, Inc. (The)","47.85","1357400521.95","n/a","1994","Capital Goods","Railroads","http://www.nasdaq.com/symbol/gbx",
"GFF","Griffon Corporation","23.3","1101299384.4","n/a","n/a","Capital Goods","Building Products","http://www.nasdaq.com/symbol/gff",
"GIFI","Gulf Island Fabrication, Inc.","10.3","152956586.2","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gifi",
"HNH","Handy & Harman Ltd.","27.55","337232249.25","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/hnh",
"HDNG","Hardinge Inc.","10.48","135471983.68","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hdng",
"HRS","Harris Corporation","110.17","13711941192.37","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrs",
"HSC","Harsco Corporation","12.55","1006286823.35","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hsc",
"HBIO","Harvard Bioscience, Inc.","2.35","81269081.8","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/hbio",
"HAYN","Haynes International, Inc.","37.78","472639398.46","n/a","2007","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/hayn",
"HCHC","HC2 Holdings, Inc.","6.25","262123918.75","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hchc",
"HW","Headwaters Incorporated","23.58","1765840529.7","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/hw",
"HEBT","Hebron Technology Co., Ltd.","3.35","56950000","n/a","2016","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hebt",
"HEI","Heico Corporation","86.32","7267097974.24","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/hei",
"HIHO","Highway Holdings Limited","3.8499","14636834.7126","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hiho",
"HMC","Honda Motor Company, Ltd.","28.77","51851696841.63","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","124.27","94534464632.24","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hon",
"HZN","Horizon Global Corporation","12.56","320740700.8","n/a","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"HOV","Hovnanian Enterprises Inc","2.19","322720725.78","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hov",
"HOVNP","Hovnanian Enterprises Inc","7","35000000","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hovnp",
"HTGM","HTG Molecular Diagnostics, Inc.","6.51","52421456.01","n/a","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/htgm",
"HUBB","Hubbell Inc","119.34","6609241814.76","n/a","2015","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/hubb",
"HII","Huntington Ingalls Industries, Inc.","203.8","9430100314.8","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/hii",
"HURC","Hurco Companies, Inc.","29.45","194454315.35","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"HY","Hyster-Yale Materials Handling, Inc.","55.57","914083988.95","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/hy",
"IEP","Icahn Enterprises L.P.","49.89","7778462302.17","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/iep",
"IEX","IDEX Corporation","93.33","7123529939.13","n/a","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"IESC","IES Holdings, Inc.","18.8","403638688.4","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"IIVI","II-VI Incorporated","32.95","2061400469.45","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/iivi",
"ILMN","Illumina, Inc.","172.39","25220657000","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","2.9","14773971.7","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/isns",
"PI","Impinj, Inc.","29.52","607057958.88","n/a","2016","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pi",
"IR","Ingersoll-Rand plc (Ireland)","82.62","21440631266.64","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ir",
"IIIN","Insteel Industries, Inc.","36.02","683848200.72","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"IART","Integra LifeSciences Holdings Corporation","40.86","3056988992.22","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"INTT","inTest Corporation","6.2","64492759.6","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/intt",
